id,created_at,text,topic,action,retweet_count,favorite_count
6.68E+17,2015-11-21T15:59:55Z,"RT @AndrewMayne: How I got to sleep every night....
 
 ""Alexa, set my sleep timer for 10 minutes."" 
 ""Alexa, play my Audiobook.""
 
 https://t.coâ€¦",Productivity,Basic,13,0
6.68E+17,2015-11-21T15:56:02Z,Alexa enjoyed working with all the @NBCUndateable writers. You guys are talented. https://t.co/rWK8cxt6GR,Entertainment,Trivial,3,12
6.65E+17,2015-11-13T00:42:00Z,"Pro-tip: when listening to Pandora and you like a song, just say: ""Alexa, I like this song."" #amazonecho",Entertainment,Streaming,8,32
6.64E+17,2015-11-10T17:18:29Z,"RT @TechCrunch: Try asking Alexa for TechCrunch headlines
 https://t.co/PZsflMP0y6",Productivity,Trivial,52,0
6.64E+17,2015-11-10T00:44:00Z,"Just Ask: ""Alexa, what's the sith code""? #amazonecho",Promotional,Trivial,17,30
6.63E+17,2015-11-08T00:43:00Z,"Just Ask: ""Alexa, what are the greatest 5 words in the English language?"" #amazonecho",Promotional,Trivial,6,34
6.62E+17,2015-11-05T15:00:01Z,"Pro-tip: ""Alexa, what's traffic like right now""? - #amazonecho",Productivity,Basic,6,18
6.59E+17,2015-10-26T14:14:00Z,"Need to stock up on Halloween candy? We've got you: ""Alexa, order Halloween candy"" or ""Alexa, order Halloween chocolate."" #AskAlexa",Productivity,Purchase,4,4
6.57E+17,2015-10-22T14:37:00Z,Check out #PENTATONIXALBUM on #AmazonEcho! Just #AskAlexa: â€œPlay the new Pentatonix albumâ€ https://t.co/aV2MBRwPyy https://t.co/YyjZBwE0jF,Entertainment,Streaming,21,36
6.57E+17,2015-10-21T23:53:00Z,"""Alexa, whatâ€™s my sports updateâ€. Get the scores you care about by programing your teams in your Alexa app. #AskAlexa",Productivity,Basic,6,8
6.57E+17,2015-10-21T17:11:12Z,What would Doc Brown ask Alexa? #BackToTheFuture,Promotional,Trivial,5,12
6.57E+17,2015-10-21T00:00:00Z,"Get into an empire state of mind: â€œAlexa, what would Jay Z say?â€ #AskAlexa",Entertainment,Trivial,5,5
6.57E+17,2015-10-20T18:53:31Z,"Fall asleep to music? You can now set a sleep timer, â€œAlexa, set a sleep timer for 30 minutes.â€ #AskAlexa",Productivity,Basic,11,25
6.55E+17,2015-10-16T22:21:24Z,"It takes an Alexa to know an Alexa, @alexa__w. ðŸ˜‰ Glad you like your surprise, &amp; thanks for playing trivia with us!",Promotional,Trivial,1,5
6.55E+17,2015-10-15T23:00:00Z,"Just say, ""Alexa, up up down down left right left right."" #amazonecho",Promotional,Trivial,20,60
6.54E+17,2015-10-13T23:17:00Z,"RT @CayceBerryman: @amazonecho when it's paired, every time after you can say ""Alexa, connect to my phone"" so you don't have to go to your â€¦",Social,IoT,8,0
6.54E+17,2015-10-13T23:00:00Z,"Pro-tip: connect your phone or computer via bluetooth, just ask: ""Alexa, pair bluetooth"" #amazonecho",Digital_Lifestyle,IoT,8,21
6.54E+17,2015-10-12T14:00:00Z,"New skill: Focus Word. Enable it in the Alexa App, then say â€œAlexa, open Focus Wordâ€ for a daily dose of inspiration.",Productivity,Basic,7,7
6.53E+17,2015-10-10T20:08:00Z,"""Alexa, why is the sun yellow colored?"" #amazonecho",Promotional,Basic,2,8
6.53E+17,2015-10-09T18:02:12Z,"""Alexa, what would John Lennon say?â€ #AskAlexa",Promotional,Trivial,6,7
6.52E+17,2015-10-07T18:08:00Z,"New skill: Word Master. Enable it in the Alexa App, then say â€œAlexa, ask Word Master to play a gameâ€ and test your vocabulary",Productivity,Customization,10,21
6.51E+17,2015-10-06T13:30:00Z,"New skill: Fantasy Football. Enable it in the Alexa App, then say â€œAlexa, ask Fantasy Football Nerd for headlines.â€",Productivity,Basic,10,13
6.50E+17,2015-10-02T15:31:39Z,"Try this at home today, and everyday: ""Alexa, make me smile."" #WorldSmileDay #Amazonecho",Promotional,Trivial,26,47
6.49E+17,2015-09-30T22:40:00Z,"RT @amazonmusic: Get the dance party started at home with @thepopups! #JustAsk Alexa: ""Play song 'Bird &amp; Rhino'"" #StompThoseFiresOut @amazoâ€¦",Entertainment,Streaming,7,0
6.49E+17,2015-09-30T17:37:45Z,"Just ask: ""Alexa, you complete me."" #amazonecho",Promotional,Trivial,6,12
6.48E+17,2015-09-26T21:10:00Z,"Just ask, ""Alexa, how much wood would a woodchuck chuck if a woodchuck could chuck Norris?""",Promotional,Trivial,10,26
6.47E+17,2015-09-23T18:37:12Z,"Did you know Alexa can tell you how many days until a certain date? Just ask, ""Alexa, how many days until January 1"".",Productivity,Basic,7,13
6.46E+17,2015-09-21T21:03:26Z,"Just ask, ""Alexa, why are there so many songs about rainbows?"" https://t.co/ROInFW8YBX",Promotional,Basic,5,11
6.45E+17,2015-09-18T21:58:20Z,"New skill release: @Trove. Enable it in the Alexa App, then say â€œAlexa, ask Trove about the presidential electionâ€ or other news topics.",Productivity,Basic,20,20
6.44E+17,2015-09-14T17:34:11Z,"Want to know the newest feature updates? Just ask ""Alexa, do you have any new features?"" #AmazonEcho",Promotional,Basic,10,31
6.42E+17,2015-09-10T13:00:15Z,"Just Ask: ""Alexa, what are we going to do tonight, Brain""?",Promotional,Trivial,11,19
6.42E+17,2015-09-09T23:25:17Z,"Missed what Alexa just answered? Just ask: ""Alexa, can you repeat that?"" #AmazonEcho",Promotional,Basic,9,24
6.41E+17,2015-09-08T05:20:26Z,"Alexa, what do you want to be when you grow up?",Promotional,Trivial,5,24
6.41E+17,2015-09-08T05:17:55Z,"Alexa, how much are you paid?",Promotional,Trivial,7,11
6.40E+17,2015-09-05T23:18:38Z,"Just ask, ""Alexa, tell me a bacon joke."" #amazonecho",Promotional,Trivial,7,25
6.39E+17,2015-09-03T17:26:16Z,"Just Ask: ""Alexa, never going to give you up, never going to let you down."" - #amazonecho",Promotional,Trivial,20,64
6.39E+17,2015-09-02T21:49:36Z,Want to play Bingo? Enable the Skill in the Alexa app and grab a marker! #AmazonEcho,Promotional,Basic,3,12
6.39E+17,2015-09-01T17:48:46Z,"Just ask, ""Alexa, how far away is the moon?""",Productivity,Basic,2,9
6.37E+17,2015-08-28T20:00:15Z,"More than one book lover in the family? Listen to each other's favorite reads -- just ask ""Alexa, switch accounts."" #AmazonEcho",Productivity,Customization,8,7
6.37E+17,2015-08-28T17:32:04Z,"RT @FifthDream: Just discovered this: ""Alexa, how many years has it been since 1523?"" #AmazonEcho @AmazonEcho",Productivity,Basic,4,0
6.37E+17,2015-08-27T13:30:07Z,"Just Ask: ""Alexa, what is my mission?"" - #amazonecho",Promotional,Trivial,7,22
6.37E+17,2015-08-27T00:05:53Z,"On this day in 1920, womenâ€™s suffrage became official. Just ask, â€œAlexa, Wikipedia: Susan B. Anthony.""",Productivity,Basic,2,4
6.36E+17,2015-08-25T01:43:38Z,"RT @lizpak: @amazonecho Lucas just said ""Good night, Alexa."" She answered, ""Don't let the bed bugs bite."" You are constantly surprising me â€¦",Promotional,Trivial,2,0
6.35E+17,2015-08-20T22:30:20Z,"RT @rjmans: Alexa, Do you know the Muffin man? @amazonecho #amazonecho http://t.co/0MIaoyAzrb",Promotional,Trivial,8,0
6.34E+17,2015-08-19T19:30:32Z,RT @CariAL88: Consults with Alexa #amazonecho http://t.co/K3lBIGMw4G,Promotional,Trivial,4,0
6.34E+17,2015-08-19T16:56:15Z,"Just Ask: ""Alexa, who's your celebrity crush?"" - #amazonecho",Promotional,Trivial,6,14
6.34E+17,2015-08-18T17:03:29Z,"95 years ago, the 19th amendment was ratified: ""Alexa, what is the 19th amendment?""",Promotional,Basic,6,10
6.33E+17,2015-08-18T00:22:20Z,"RT @hellogerard: ""Alexa, what is the airspeed velocity of an unladen swallow?"" @amazonecho",Promotional,Basic,9,0
6.33E+17,2015-08-17T15:16:13Z,"Pro-tip: ""Alexa, when itâ€™s 6pm in Seattle, what time is it in London?"" - #amazonecho",Productivity,Basic,7,11
6.33E+17,2015-08-15T19:02:58Z,Hey Echo owners - share a video of your favorite funny Alexa response! #amazonecho,Promotional,Trivial,3,12
6.32E+17,2015-08-14T19:47:31Z,"""Alexa, what is a day without sunshine?"" - Happy birthday @Stevemartintogo!",Promotional,Trivial,5,16
6.32E+17,2015-08-14T16:34:07Z,"Just Ask: ""Alexa, what's the truth behind King Tut?"" - #amazonecho",Promotional,Basic,7,20
6.32E+17,2015-08-12T23:30:29Z,"""Alexa, do aliens exist?"" - http://t.co/MDspyurK9Y",Promotional,Trivial,17,37
6.32E+17,2015-08-12T18:59:50Z,"RT @FifthDream: Alexa's in the bedroom. I was in the kitchen. I almost asked the microwave what time it is. #EchoWorldProblems
 #AmazonEcho â€¦",Promotional,Trivial,8,0
6.31E+17,2015-08-11T19:55:36Z,"Pro-tip: after you ask Alexa to @Wikipedia something, and want to know more, simply say: ""Alexa, more"" #amazonecho",Productivity,Basic,22,22
6.31E+17,2015-08-10T16:20:03Z,"""Alexa, order marshmallows"" #amazonecho #NationalSmoresDay",Productivity,Purchase,9,12
6.30E+17,2015-08-08T16:57:42Z,Hey Echo owners! What famous quote or funny answer would you like Alexa to be able to say? Answer with #TeachAlexa,Promotional,Trivial,8,12
6.30E+17,2015-08-07T18:54:55Z,"Just ask: ""Alexa, tell me a beer joke"" - #amazonecho #InternationalBeerDay",Promotional,Trivial,17,36
6.29E+17,2015-08-06T22:54:38Z,"Just Ask: ""Alexa, my name is Inigo Montoya"" - #amazonecho",Promotional,Trivial,10,29
6.29E+17,2015-08-04T22:00:09Z,RT @mmarkdg: Alexa is my head chef. The kitchen has never run so smoothly. #amazonecho https://t.co/baLKVjs4Xk,Promotional,Customization,2,0
6.29E+17,2015-08-04T15:34:11Z,"JUST ASK: ""Alexa, How old is the President of the US?"" Happy birthday President Obama! @POTUS",Promotional,Basic,5,11
6.27E+17,2015-07-30T20:56:18Z,"Pro-skills: comparing two buildings? Just ask: ""Alexa, what is taller, the Statue of Liberty or the Washington Monument?"" #amazonecho",Promotional,Basic,6,5
6.26E+17,2015-07-28T15:49:56Z,"Just Ask: ""Alexa, are we alone in the universe?"" #amazonecho https://t.co/vBqzyNnmyb",Promotional,Basic,8,11
6.26E+17,2015-07-28T00:48:30Z,"RT @JoeSiegler: That ""AHA! It worked"" moment when you guess a previously unknown command on @amazonecho and it works! (Alexa, ""Play that laâ€¦",Productivity,Basic,8,0
6.24E+17,2015-07-23T19:34:04Z,"Just Ask: ""Alexa, where is Chuck Norris?"" ðŸ˜„ #amazonecho",Promotional,Trivial,36,53
6.24E+17,2015-07-23T18:10:31Z,RT @PhilipsLightUS: Find out what #AmazonEcho's Alexa can do with #HueLux. Shop here: http://t.co/m07Kj8kzCk @tweethue #IoT #smarthome httpâ€¦,Promotional,Basic,6,0
6.24E+17,2015-07-23T01:03:46Z,"Pro-tip: can't find your phone? Ask Alexa for help, thanks to this @IFTTT recipe: http://t.co/cIj6424f4t",Promotional,Basic,12,15
6.24E+17,2015-07-21T22:11:48Z,"RT @majeiks: That moment when someone new comes over and has to ask, ""Who's Alexa?"" @amazonecho @TheWinkApp #AmazonEcho",Promotional,Trivial,6,0
6.23E+17,2015-07-20T20:15:48Z,"Have you missed any of our previous updates for Echo? Just Ask: ""Alexa do you have any new features?"" #amazonecho",Productivity,Basic,19,36
6.22E+17,2015-07-17T16:44:26Z,"RT @Giaochi: ""Alexa, does @samwen love me?"" @amazonecho : ""it's more important that you love yourself"" good #relationshipadvice",Promotional,Trivial,5,0
6.22E+17,2015-07-17T00:56:30Z,"Just Ask: â€œAlexa, how big is Plutoâ€? - #PlutoFlyby #amazonecho",Promotional,Basic,7,14
6.22E+17,2015-07-16T21:24:50Z,"Just Ask: ""Alexa, how far is Pluto in light years?"" - #PlutoFlyby #amazonecho",Promotional,Basic,6,12
6.20E+17,2015-07-11T17:14:16Z,RT @NormGregory: Put #AmazonEcho into blue tooth mode (just tell Alexa 'pair' ) â€¢â€¢ Hooked up with #AppleMusic on my iMac. http://t.co/sJbUVâ€¦,Entertainment,IoT,8,0
6.20E+17,2015-07-10T22:09:24Z,"Can't decide who is taking out the trash? Have Alexa decide: ""Alexa, flip a coin"" #amazonecho",Promotional,Basic,13,19
6.19E+17,2015-07-08T22:16:09Z,Alexa just got smarter! Echo now works with select Wink devices. See supported products at: http://t.co/4N4h37X6xQ https://t.co/Eyeb6zfZIt,Digital_Lifestyle,IoT,22,41
6.18E+17,2015-07-06T22:23:38Z,"Ask: ""Alexa, who won the Women's World Cup?"" - #USWNT",Promotional,Basic,6,8
6.18E+17,2015-07-04T23:00:08Z,"Try this at home with your #AmazonEcho: ""Alexa, play The Star Spangled Banner."" #Happy4th #4thofJuly",Entertainment,Streaming,6,17
6.17E+17,2015-07-04T18:50:58Z,"""Alexa, read the Declaration of Independence."" #Happy4th #AmazonEcho
 https://t.co/ODG64leEnc",Productivity,Basic,21,26
6.17E+17,2015-07-03T15:00:18Z,"Did you know Echo tells jokes? Just ask, â€œAlexa, tell me an Independence Day joke."" #Happy4th",Promotional,Trivial,6,17
6.16E+17,2015-06-30T17:53:51Z,"RT @jenn4good: My husband is running on the elliptical in the garage. Every few minutes I hear him shout ""#Alexa, next."" @amazonecho",Entertainment,Streaming,9,0
6.15E+17,2015-06-27T16:55:24Z,"""Alexa, what's on my calendar today?"" - #AmazonEcho
 https://t.co/qd2wrcZyXe",Productivity,Basic,24,42
6.15E+17,2015-06-26T19:19:54Z,"â€œAlexa, turn on the lightsâ€ - #AmazonEcho
 https://t.co/hwRJPojiWO",Digital_Lifestyle,IoT,31,42
6.14E+17,2015-06-25T17:59:22Z,RT @AmazonAppDev: Build New Voice Experiences w/ Alexa Fund http://t.co/q1O8nLZkNZ #alexadev #startups #indiedev http://t.co/E1t7aAImLI (viâ€¦,Promotional,Customization,42,0
6.12E+17,2015-06-18T20:28:22Z,"RT @mallorydanette: Everyone meet, Alexa! I'm starting to grow fond of her... #amazonecho #alexatheecho #amazonaddictâ€¦ https://t.co/W5uDqi2â€¦",Promotional,Trivial,1,0
6.12E+17,2015-06-18T17:03:11Z,"Weâ€™re glad Alexa is making life a bit easier. Remember, she tells jokes and plays music too â€” have fun #AmazonEcho https://t.co/RaCsnjrZJf",Promotional,Basic,3,14
6.11E+17,2015-06-17T21:53:33Z,RT @Na_LaSha: Alexa is HERE!!! I'm head over heels for her too! Thanks @amazon #AmazonEcho ðŸŽ‰ðŸ˜ŠðŸŽ‰ http://t.co/XEJVGwJtpp,Promotional,Trivial,7,0
6.11E+17,2015-06-17T18:29:10Z,Thanks for welcoming #amazonecho and Alexa into your home @Mleeds2048! https://t.co/NHjr6wjfrL,Promotional,Trivial,3,9
6.10E+17,2015-06-15T01:53:30Z,"â€œAlexa, I am the watcher on the wallsâ€ - #AmazonEcho #GameofThrones",Entertainment,Trivial,9,20
6.10E+17,2015-06-15T01:38:40Z,"â€œAlexa, what happens when you play the game of thrones?â€ - #AmazonEcho #GameofThrones",Entertainment,Trivial,9,17
6.10E+17,2015-06-15T01:28:24Z,"â€œAlexa, what is the first lesson of swordplay?â€ - #AmazonEcho #GameofThrones",Entertainment,Trivial,8,19
6.10E+17,2015-06-15T01:17:14Z,"""Alexa, Everyone Dies"" - #AmazonEcho #GameofThrones",Entertainment,Trivial,8,13
6.10E+17,2015-06-15T00:55:03Z,"""Alexa, winter is coming"" - #AmazonEcho #GameofThrones",Entertainment,Trivial,10,19
6.10E+17,2015-06-14T23:41:45Z,"Excited for the Game of Thrones Season Finale tonight? Try asking: ""Alexa, who is the Mother of Dragons?"" #AmazonEcho #GameofThrones",Entertainment,Trivial,24,29
6.08E+17,2015-06-07T23:34:18Z,"RT @LanceCleveland: Yesterday I though ""it would be cool if Alexa knew my schedule"". Today, @Amazon delivers. #AmazonEcho rocks! http://â€¦",Productivity,Basic,6,0
6.07E+17,2015-06-06T17:30:53Z,"RT @MindOfJeff: I just ordered 2-day delivery cat food by saying ""Alexa, order Iams cat food"" #lifemadeeasier #AmazonEcho",Productivity,Purchase,3,0
6.07E+17,2015-06-05T17:24:56Z,"Weâ€™ve added @Audible_com to #AmazonEcho. To listen to your audiobooks, just say â€œAlexa, read my book.""
 https://t.co/2DH0SgEJYV",Entertainment,Streaming,37,57
6.04E+17,2015-05-29T22:07:15Z,"Now you can access your @googlecalendar events with #AmazonEcho. Just ask â€œAlexa, whatâ€™s on my calendar today?""",Productivity,Basic,63,88
